8.3702 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
8.3714 	INFO 	Loaded monitor calibration from ['2023_05_12 15:00']
8.5245 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fe4e21926d0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fe4e21925e0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fe5018aa610>, multiSample=False, name='window1', numSamples=2, pos=[356.0, 191.0], screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.5245 	EXP 	window1: backgroundImage = ''
8.5245 	EXP 	window1: backgroundFit = 'none'
8.5348 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5353 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5358 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5365 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5372 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5375 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5380 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5386 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5388 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5390 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5395 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5400 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5404 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5409 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5414 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5419 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5424 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5427 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5429 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5436 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5439 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5440 	DEBUG 	Uploading Texture Font fontname to graphics card
8.5471 	DEBUG 	Upload of Texture Font fontname complete
8.5519 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5526 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5533 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5535 	DEBUG 	Uploading Texture Font fontname to graphics card
8.5553 	DEBUG 	Upload of Texture Font fontname complete
8.5568 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.5568 	EXP 	window1: recordFrameIntervals = False
8.6706 	EXP 	window1: recordFrameIntervals = True
9.5042 	WARNING 	Couldn't measure a consistent frame rate!
